,device_type,user_id
4102,Apple,user_18282
4103,Apple,user_17420
4104,Apple,user_18819
4105,Apple,user_15566
4106,Apple,user_10385
4107,Apple,user_15477
4108,Apple,user_16630
4109,Apple,user_15781
4110,Apple,user_11564
4111,Apple,user_14392
4112,Apple,user_17556
4113,Apple,user_14588
4114,Apple,user_15856
4115,Apple,user_18957
4116,Apple,user_16322
4117,Apple,user_19102
4118,Apple,user_16698
4119,Apple,user_14763
4120,Apple,user_11065
4121,Android,user_9571
4122,Android,user_8052
4123,Android,user_3156
4124,Android,user_1166
4125,Android,user_6982
4126,Android,user_8346
4127,Android,user_8178
4128,Android,user_4863
4129,Android,user_8127
4130,Android,user_2027
4131,Android,user_4913
4132,Android,user_3484
4133,Android,user_5977
4134,Android,user_7352
4135,Android,user_3026
4136,Android,user_3539
4137,Android,user_9683
4138,Android,user_2037
4139,Android,user_528
4140,Android,user_3253
4141,Android,user_9609
4142,Android,user_6392
4143,Android,user_164
4144,Android,user_2298
4145,Android,user_7480
4146,Android,user_5988
4147,Android,user_3688
4148,Android,user_3063
4149,Android,user_6012
4150,Android,user_9514
4151,Android,user_9997
4152,Android,user_9783
4153,Android,user_4469
4154,Android,user_7880
4155,Android,user_8077
4156,Android,user_3719
4157,Android,user_1713
4158,Android,user_7985
4159,Android,user_797
4160,Android,user_5007
4161,Android,user_2423
4162,Android,user_5006
4163,Android,user_5468
4164,Android,user_3670
4165,Android,user_1299
4166,Android,user_4687
4167,Android,user_3391
4168,Android,user_5851
4169,Android,user_813
4170,Android,user_5965
4171,Android,user_5449
4172,Android,user_1548
4173,Android,user_7845
4174,Android,user_9366
4175,Android,user_9234
4176,Android,user_9642
4177,Android,user_3028
4178,Android,user_192
4179,Android,user_9828
4180,Android,user_3349
4181,Android,user_7632
4182,Android,user_3718
4183,Android,user_1150
4184,Android,user_2246
4185,Android,user_4251
4186,Android,user_3281
4187,Android,user_3277
4188,Android,user_3675
4189,Android,user_9241
4190,Android,user_2797
4191,Android,user_2915
4192,Android,user_3232
4193,Android,user_5562
4194,Android,user_9621
4195,Android,user_2682
4196,Android,user_8847
4197,Android,user_438
4198,Android,user_3422
4199,Android,user_9605
4200,Android,user_4060
4201,Android,user_2361
4202,Android,user_56
4203,Android,user_77
4204,Android,user_4175
4205,Android,user_3207
4206,Android,user_1471
4207,Android,user_2077
4208,Android,user_1679
4209,Android,user_4389
4210,Android,user_6171
4211,Android,user_4549
4212,Android,user_8606
4213,Android,user_635
4214,Android,user_6766
4215,Android,user_8025
4216,Android,user_9964
4217,Android,user_2509
4218,Android,user_1834
4219,Android,user_6314
4220,Android,user_8438
4221,Android,user_5089
4222,Android,user_1065
4223,Android,user_5932
4224,Android,user_6999
4225,Android,user_8580
4226,Android,user_6675
4227,Android,user_5232
4228,Android,user_4605
4229,Android,user_853
4230,Android,user_7468
4231,Android,user_4207
4232,Android,user_7619
4233,Android,user_2305
4234,Android,user_5873
4235,Android,user_6259
4236,Android,user_18552
4237,Android,user_13655
4238,Android,user_18792
4239,Android,user_17485
4240,Android,user_11304
4241,Android,user_12604
4242,Android,user_17995
4243,Android,user_15644
4244,Android,user_16815
4245,Android,user_11872
4246,Android,user_14656
4247,Android,user_13560
4248,Android,user_12827
4249,Android,user_16180
4250,Android,user_19309
4251,Android,user_14534
4252,Android,user_12156
4253,Android,user_14769
4254,Android,user_15440
4255,Android,user_15323
4256,Android,user_15236
4257,Android,user_14657
4258,Android,user_15842
4259,Android,user_13519
4260,Android,user_11144
4261,Android,user_18262
4262,Android,user_18246
4263,Android,user_16883
4264,Android,user_12180
4265,Android,user_15282
4266,Android,user_14182
4267,Android,user_18480
4268,Android,user_12467
4269,Android,user_18511
4270,Android,user_10005
4271,Android,user_10729
4272,Android,user_11043
4273,Android,user_18676
4274,Android,user_12723
4275,Android,user_19397
4276,Android,user_14471
4277,Android,user_10682
4278,Android,user_15793
4279,Android,user_18902
4280,Android,user_13652
4281,Android,user_18028
4282,Android,user_10722
4283,Android,user_13899
4284,Android,user_11856
4285,Android,user_16565
4286,Android,user_16404
4287,Android,user_11999
4288,Android,user_12127
4289,Android,user_13522
4290,Android,user_11689
4291,Android,user_16352
4292,Android,user_10193
4293,Android,user_19108
4294,Android,user_14594
4295,Android,user_10943
4296,Android,user_13412
4297,Android,user_14467
4298,Android,user_15614
4299,Android,user_13698
4300,Android,user_13898
4301,Android,user_18542
4302,Android,user_15475
4303,Android,user_16894
4304,Android,user_11930
4305,Android,user_15580
4306,Android,user_16919
4307,Android,user_18026
4308,Android,user_11531
4309,Android,user_19234
4310,Android,user_15480
4311,Android,user_15465
4312,Android,user_14076
4313,Android,user_17035
4314,Android,user_14163
4315,Android,user_12514
4316,Android,user_13722
4317,Android,user_15446
4318,Android,user_18535
4319,Android,user_17875
4320,Android,user_12377
4321,Android,user_13668
4322,Android,user_15382
4323,Android,user_11200
4324,Android,user_14556
4325,Android,user_13417
4326,Android,user_10095
4327,Android,user_14134
4328,Android,user_11176
4329,Android,user_10102
4330,Android,user_18294
4331,Android,user_13136
4332,Android,user_15706
4333,Android,user_14760
4334,Android,user_19009
4335,Android,user_14878
4336,Android,user_15746
4337,Android,user_12931
4338,Android,user_15495
4339,Android,user_11137
4340,Android,user_19157
4341,Android,user_17517
4342,Android,user_12159
4343,Android,user_12134
4344,Android,user_12381
4345,Android,user_16519
4346,Android,user_10050
4347,Unknown,user_9131
4348,Unknown,user_15790
4349,Apple,user_8874
4350,Apple,user_6063
4351,Apple,user_8687
4352,Apple,user_120
4353,Apple,user_6590
4354,Apple,user_8237
4355,Apple,user_5096
4356,Apple,user_3050
4357,Apple,user_8651
4358,Apple,user_4701
4359,Apple,user_3347
4360,Apple,user_6839
4361,Apple,user_7205
4362,Apple,user_4732
4363,Apple,user_4565
4364,Apple,user_2371
4365,Apple,user_4429
4366,Apple,user_8017
4367,Apple,user_1445
4368,Apple,user_113
4369,Apple,user_267
4370,Apple,user_8159
4371,Apple,user_9947
4372,Apple,user_3079
4373,Apple,user_1427
4374,Apple,user_3741
4375,Apple,user_1260
4376,Apple,user_9637
4377,Apple,user_4718
4378,Apple,user_6799
4379,Apple,user_2696
4380,Apple,user_6350
4381,Apple,user_5695
4382,Apple,user_8637
4383,Apple,user_6940
4384,Apple,user_2172
4385,Apple,user_7505
4386,Apple,user_8138
4387,Apple,user_8445
4388,Apple,user_3435
4389,Apple,user_7949
4390,Apple,user_2587
4391,Apple,user_2157
4392,Apple,user_9390
4393,Apple,user_1638
4394,Apple,user_3137
4395,Apple,user_1461
4396,Apple,user_519
4397,Apple,user_5717
4398,Apple,user_8190
4399,Apple,user_3918
4400,Apple,user_2320
4401,Apple,user_6140
4402,Apple,user_3475
4403,Apple,user_1394
4404,Apple,user_7547
4405,Apple,user_4436
4406,Apple,user_3705
4407,Apple,user_8827
4408,Apple,user_7164
4409,Apple,user_7057
4410,Apple,user_3943
4411,Apple,user_9004
4412,Apple,user_8751
4413,Apple,user_3334
4414,Apple,user_1846
4415,Apple,user_7945
4416,Apple,user_6773
4417,Apple,user_6325
4418,Apple,user_5791
4419,Apple,user_1215
4420,Apple,user_8031
4421,Apple,user_4660
4422,Apple,user_2536
4423,Apple,user_9344
4424,Apple,user_6017
4425,Apple,user_3352
4426,Apple,user_7909
4427,Apple,user_6610
4428,Apple,user_5075
4429,Apple,user_7
4430,Apple,user_4968
4431,Apple,user_6815
4432,Apple,user_6951
4433,Apple,user_4014
4434,Apple,user_9973
4435,Apple,user_390
4436,Apple,user_8552
4437,Apple,user_6099
4438,Apple,user_8468
4439,Apple,user_4737
4440,Apple,user_3627
4441,Apple,user_7786
4442,Apple,user_8713
4443,Apple,user_8733
4444,Apple,user_2747
4445,Apple,user_888
4446,Apple,user_18594
4447,Apple,user_13403
4448,Apple,user_11215
4449,Apple,user_16903
4450,Apple,user_15178
4451,Apple,user_14701
4452,Apple,user_17793
4453,Apple,user_10726
4454,Apple,user_14282
4455,Apple,user_17056
4456,Apple,user_10798
4457,Apple,user_16859
4458,Apple,user_14952
4459,Apple,user_12172
4460,Apple,user_17962
4461,Apple,user_18855
4462,Apple,user_18975
4463,Apple,user_13198
4464,Apple,user_17869
4465,Apple,user_11946
4466,Apple,user_14045
4467,Apple,user_16801
4468,Apple,user_15193
4469,Apple,user_15351
4470,Apple,user_17939
4471,Apple,user_13226
4472,Apple,user_11685
4473,Apple,user_10954
4474,Apple,user_10483
4475,Apple,user_18186
4476,Apple,user_12017
4477,Apple,user_15659
4478,Apple,user_14652
4479,Apple,user_11395
4480,Apple,user_11643
4481,Apple,user_11204
4482,Apple,user_14697
4483,Apple,user_15825
4484,Apple,user_10271
4485,Apple,user_16635
4486,Apple,user_16297
4487,Apple,user_15583
4488,Apple,user_18438
4489,Apple,user_15111
4490,Apple,user_12775
4491,Apple,user_17692
4492,Apple,user_11358
4493,Apple,user_12042
4494,Apple,user_11129
4495,Apple,user_11994
4496,Apple,user_16263
4497,Apple,user_10917
4498,Apple,user_19184
4499,Apple,user_11561
4500,Apple,user_15650
4501,Apple,user_10683
4502,Apple,user_16732
4503,Apple,user_15486
4504,Apple,user_10055
4505,Apple,user_11606
4506,Apple,user_18448
4507,Apple,user_17228
4508,Apple,user_18231
4509,Apple,user_15392
4510,Apple,user_16927
4511,Apple,user_16924
4512,Apple,user_18228
4513,Apple,user_12335
4514,Apple,user_12126
4515,Apple,user_11775
4516,Apple,user_16920
4517,Apple,user_11438
4518,Apple,user_13601
4519,Apple,user_10867
4520,Apple,user_19045
4521,Apple,user_18830
4522,Apple,user_18860
4523,Apple,user_11479
4524,Apple,user_15496
4525,Apple,user_18259
4526,Apple,user_13846
4527,Apple,user_15195
4528,Apple,user_13571
4529,Apple,user_14571
4530,Apple,user_14982
4531,Apple,user_10127
4532,Android,user_7083
4533,Android,user_1784
4534,Android,user_9086
4535,Android,user_268
4536,Android,user_4362
4537,Android,user_2487
4538,Android,user_5247
4539,Android,user_5763
4540,Android,user_3164
4541,Android,user_3097
4542,Android,user_7012
4543,Android,user_8035
4544,Android,user_6979
4545,Android,user_7872
4546,Android,user_6031
4547,Android,user_7748
4548,Android,user_5804
4549,Android,user_2403
4550,Android,user_9597
4551,Android,user_2873
4552,Android,user_8479
4553,Android,user_7654
4554,Android,user_235
4555,Android,user_5884
4556,Android,user_8183
4557,Android,user_8665
4558,Android,user_6920
4559,Android,user_6684
4560,Android,user_5094
4561,Android,user_4976
4562,Android,user_5967
4563,Android,user_5621
4564,Android,user_7202
4565,Android,user_8694
4566,Android,user_1726
4567,Android,user_3221
4568,Android,user_9928
4569,Android,user_9641
4570,Android,user_8940
4571,Android,user_9482
4572,Android,user_3188
4573,Android,user_7343
4574,Android,user_2201
4575,Android,user_4924
4576,Android,user_6693
4577,Android,user_412
4578,Android,user_4109
4579,Android,user_599
4580,Android,user_503
4581,Android,user_7887
4582,Android,user_3927
4583,Android,user_2805
4584,Android,user_5453
4585,Android,user_5930
4586,Android,user_6226
4587,Android,user_4002
4588,Android,user_5341
4589,Android,user_44
4590,Android,user_7119
4591,Android,user_245
4592,Android,user_3990
4593,Android,user_2225
4594,Android,user_9326
4595,Android,user_5694
4596,Android,user_7320
4597,Android,user_3197
4598,Android,user_2512
4599,Android,user_2248
4600,Android,user_8640
4601,Android,user_6674
4602,Android,user_586
4603,Android,user_319
4604,Android,user_7047
4605,Android,user_1749
4606,Android,user_9185
4607,Android,user_6200
4608,Android,user_6051
4609,Android,user_3540
4610,Android,user_2363
4611,Android,user_3098
4612,Android,user_179
4613,Android,user_1430
4614,Android,user_1182
4615,Android,user_9351
4616,Android,user_2906
4617,Android,user_763
4618,Android,user_90
4619,Android,user_8211
4620,Android,user_1692
4621,Android,user_9183
4622,Android,user_6207
4623,Android,user_8630
4624,Android,user_4269
4625,Android,user_1870
4626,Android,user_4948
4627,Android,user_8624
4628,Android,user_8994
4629,Android,user_3362
4630,Android,user_4585
4631,Android,user_2100
4632,Android,user_1882
4633,Android,user_4932
4634,Android,user_7610
4635,Android,user_767
4636,Android,user_5366
4637,Android,user_1711
4638,Android,user_7539
4639,Android,user_3424
4640,Android,user_67
4641,Android,user_963
4642,Android,user_14486
4643,Android,user_11194
4644,Android,user_18273
4645,Android,user_17093
4646,Android,user_19155
4647,Android,user_12811
4648,Android,user_12857
4649,Android,user_14779
4650,Android,user_17225
4651,Android,user_19116
4652,Android,user_14836
4653,Android,user_11779
4654,Android,user_12729
4655,Android,user_15115
4656,Android,user_11781
4657,Android,user_13501
4658,Android,user_11572
4659,Android,user_16863
4660,Android,user_11504
4661,Android,user_10608
4662,Android,user_14143
4663,Android,user_18911
4664,Android,user_18671
4665,Android,user_15794
4666,Android,user_18138
4667,Android,user_17664
4668,Android,user_17886
4669,Android,user_19111
4670,Android,user_17771
4671,Android,user_15109
4672,Android,user_18405
4673,Android,user_13611
4674,Android,user_14043
4675,Android,user_18226
4676,Android,user_13300
4677,Android,user_16917
4678,Android,user_15663
4679,Android,user_12709
4680,Android,user_12794
4681,Android,user_11286
4682,Android,user_10404
4683,Android,user_16299
4684,Android,user_18042
4685,Android,user_10274
4686,Android,user_12777
4687,Android,user_14218
4688,Android,user_15724
4689,Android,user_12819
4690,Android,user_12571
4691,Android,user_14087
4692,Android,user_16208
4693,Android,user_12528
4694,Android,user_17101
4695,Android,user_11489
4696,Android,user_18486
4697,Android,user_14324
4698,Android,user_13994
4699,Android,user_13938
4700,Android,user_18618
4701,Android,user_15587
4702,Android,user_16765
4703,Android,user_13619
4704,Android,user_19323
4705,Android,user_19014
4706,Android,user_12011
4707,Android,user_19098
4708,Android,user_15472
4709,Android,user_14334
4710,Android,user_11845
4711,Android,user_11801
4712,Android,user_15479
4713,Android,user_16412
4714,Android,user_14516
4715,Android,user_11100
4716,Android,user_17545
4717,Android,user_13494
4718,Android,user_10115
4719,Android,user_13303
4720,Android,user_18148
4721,Android,user_10705
4722,Android,user_19273
4723,Android,user_12593
4724,Android,user_11283
4725,Android,user_14315
4726,Android,user_13952
4727,Android,user_14416
4728,Android,user_16473
4729,Android,user_10353
4730,Android,user_17627
4731,Android,user_14812
4732,Android,user_18989
4733,Android,user_18374
4734,Android,user_17767
4735,Android,user_10747
4736,Android,user_10582
4737,Android,user_15700
4738,Android,user_12639
4739,Android,user_17091
4740,Android,user_16686
4741,Android,user_15837
4742,Android,user_13819
4743,Unknown,user_15105
4744,Apple,user_8542
4745,Apple,user_5014
4746,Apple,user_1321
4747,Apple,user_1162
4748,Apple,user_490
4749,Apple,user_5607
4750,Apple,user_6508
4751,Apple,user_7764
4752,Apple,user_876
4753,Apple,user_9272
4754,Apple,user_740
4755,Apple,user_3920
4756,Apple,user_7477
4757,Apple,user_9880
4758,Apple,user_2882
4759,Apple,user_4688
4760,Apple,user_9446
4761,Apple,user_8799
4762,Apple,user_301
4763,Apple,user_9457
4764,Apple,user_8577
4765,Apple,user_8433
4766,Apple,user_600
4767,Apple,user_2031
4768,Apple,user_5610
4769,Apple,user_1009
4770,Apple,user_6760
4771,Apple,user_4690
4772,Apple,user_6235
4773,Apple,user_6594
4774,Apple,user_3280
4775,Apple,user_685
4776,Apple,user_8359
4777,Apple,user_3632
4778,Apple,user_3620
4779,Apple,user_7449
4780,Apple,user_911
4781,Apple,user_4532
4782,Apple,user_7416
4783,Apple,user_4476
4784,Apple,user_3912
4785,Apple,user_9559
4786,Apple,user_2455
4787,Apple,user_7662
4788,Apple,user_8622
4789,Apple,user_212
4790,Apple,user_5684
4791,Apple,user_7682
4792,Apple,user_724
4793,Apple,user_1886
4794,Apple,user_3215
4795,Apple,user_7974
4796,Apple,user_9887
4797,Apple,user_1196
4798,Apple,user_3857
4799,Apple,user_6668
4800,Apple,user_8440
4801,Apple,user_5512
4802,Apple,user_2877
4803,Apple,user_2215
4804,Apple,user_2501
4805,Apple,user_7170
4806,Apple,user_9226
4807,Apple,user_4225
4808,Apple,user_2574
4809,Apple,user_2006
4810,Apple,user_1352
4811,Apple,user_9369
4812,Apple,user_4794
4813,Apple,user_6142
4814,Apple,user_9547
4815,Apple,user_4460
4816,Apple,user_3966
4817,Apple,user_3814
4818,Apple,user_2558
4819,Apple,user_2408
4820,Apple,user_6713
4821,Apple,user_614
4822,Apple,user_8913
4823,Apple,user_9099
4824,Apple,user_5900
4825,Apple,user_429
4826,Apple,user_6564
4827,Apple,user_8828
4828,Apple,user_9044
4829,Apple,user_3905
4830,Apple,user_4692
4831,Apple,user_1305
4832,Apple,user_6055
4833,Apple,user_7028
4834,Apple,user_2337
4835,Apple,user_73
4836,Apple,user_2913
4837,Apple,user_6862
4838,Apple,user_6861
4839,Apple,user_3103
4840,Apple,user_6486
4841,Apple,user_5579
4842,Apple,user_2223
4843,Apple,user_5589
4844,Apple,user_3512
4845,Apple,user_8058
4846,Apple,user_5116
4847,Apple,user_514
4848,Apple,user_8948
4849,Apple,user_4604
4850,Apple,user_12821
4851,Apple,user_14180
4852,Apple,user_18011
4853,Apple,user_17684
4854,Apple,user_10107
4855,Apple,user_18034
4856,Apple,user_15879
4857,Apple,user_12298
4858,Apple,user_17729
4859,Apple,user_12548
4860,Apple,user_12585
4861,Apple,user_14239
4862,Apple,user_12998
4863,Apple,user_15157
4864,Apple,user_12787
4865,Apple,user_13008
4866,Apple,user_15631
4867,Apple,user_11301
4868,Apple,user_15269
4869,Apple,user_19117
4870,Apple,user_15831
4871,Apple,user_13809
4872,Apple,user_10971
4873,Apple,user_14474
4874,Apple,user_17046
4875,Apple,user_10243
4876,Apple,user_12374
4877,Apple,user_12034
4878,Apple,user_11268
4879,Apple,user_14405
4880,Apple,user_10078
4881,Apple,user_14969
4882,Apple,user_13528
4883,Apple,user_18629
4884,Apple,user_10159
4885,Apple,user_11419
4886,Apple,user_12489
4887,Apple,user_15050
4888,Apple,user_17996
4889,Apple,user_17211
4890,Apple,user_17484
4891,Apple,user_13449
4892,Apple,user_19316
4893,Apple,user_11209
4894,Apple,user_16581
4895,Apple,user_13255
4896,Apple,user_14119
4897,Apple,user_19163
4898,Apple,user_13823
4899,Apple,user_12398
4900,Apple,user_16081
4901,Apple,user_14164
4902,Apple,user_15701
4903,Apple,user_14653
4904,Apple,user_14010
4905,Apple,user_16553
4906,Apple,user_18904
4907,Apple,user_16235
4908,Apple,user_15372
4909,Apple,user_14485
4910,Apple,user_17605
4911,Apple,user_16267
4912,Apple,user_15562
4913,Apple,user_11882
4914,Apple,user_11391
4915,Apple,user_10617
4916,Android,user_5199
4917,Android,user_2036
4918,Android,user_7158
4919,Android,user_7535
4920,Android,user_4589
4921,Android,user_4880
4922,Android,user_6785
4923,Android,user_5267
4924,Android,user_7067
4925,Android,user_1614
4926,Android,user_8559
4927,Android,user_750
4928,Android,user_4966
4929,Android,user_3885
4930,Android,user_2453
4931,Android,user_1531
4932,Android,user_6407
4933,Android,user_9528
4934,Android,user_6665
4935,Android,user_1435
4936,Android,user_926
4937,Android,user_6566
4938,Android,user_1353
4939,Android,user_9719
4940,Android,user_8418
4941,Android,user_6264
4942,Android,user_8071
4943,Android,user_1545
4944,Android,user_4490
4945,Android,user_430
4946,Android,user_243
4947,Android,user_882
4948,Android,user_3332
4949,Android,user_4211
4950,Android,user_1106
4951,Android,user_8192
4952,Android,user_2914
4953,Android,user_1736
4954,Android,user_1906
4955,Android,user_5072
4956,Android,user_2259
4957,Android,user_7579
4958,Android,user_1235
4959,Android,user_8726
4960,Android,user_5874
4961,Android,user_2737
4962,Android,user_6176
4963,Android,user_8280
4964,Android,user_3377
4965,Android,user_9018
4966,Android,user_705
4967,Android,user_6182
4968,Android,user_9624
4969,Android,user_2488
4970,Android,user_3082
4971,Android,user_2155
4972,Android,user_6682
4973,Android,user_7181
4974,Android,user_7326
4975,Android,user_3100
4976,Android,user_8598
4977,Android,user_7166
4978,Android,user_6040
4979,Android,user_7298
4980,Android,user_8551
4981,Android,user_4319
4982,Android,user_5028
4983,Android,user_153
4984,Android,user_6366
4985,Android,user_6359
4986,Android,user_9287
4987,Android,user_5770
4988,Android,user_5409
4989,Android,user_7264
4990,Android,user_3343
4991,Android,user_8668
4992,Android,user_8914
4993,Android,user_2618
4994,Android,user_2465
4995,Android,user_9883
4996,Android,user_1616
4997,Android,user_9696
4998,Android,user_9385
4999,Android,user_1585
5000,Android,user_7019
5001,Android,user_3652
5002,Android,user_1473
5003,Android,user_9792
5004,Android,user_2075
5005,Android,user_3819
5006,Android,user_10387
5007,Android,user_18432
5008,Android,user_13099
5009,Android,user_13808
5010,Android,user_18962
5011,Android,user_16524
5012,Android,user_10843
5013,Android,user_13069
5014,Android,user_11111
5015,Android,user_15890
5016,Android,user_17167
5017,Android,user_13716
5018,Android,user_17825
5019,Android,user_16482
5020,Android,user_12769
5021,Android,user_10314
5022,Android,user_12192
5023,Android,user_12538
5024,Android,user_14514
5025,Android,user_15782
5026,Android,user_11984
5027,Android,user_13835
5028,Android,user_17317
5029,Android,user_15135
5030,Android,user_12102
5031,Android,user_14196
5032,Android,user_19378
5033,Android,user_18859
5034,Android,user_10222
5035,Android,user_17547
5036,Android,user_10020
5037,Android,user_11811
5038,Android,user_13342
5039,Android,user_11829
5040,Android,user_14009
5041,Android,user_13312
5042,Android,user_15316
5043,Android,user_17413
5044,Android,user_16943
5045,Android,user_19208
5046,Android,user_12110
5047,Android,user_14216
5048,Android,user_12634
5049,Android,user_15634
5050,Android,user_10074
5051,Android,user_17218
5052,Android,user_15308
5053,Android,user_11714
5054,Android,user_16375
5055,Android,user_13550
5056,Android,user_18783
5057,Android,user_17721
5058,Android,user_18866
5059,Android,user_16987
5060,Android,user_17925
5061,Android,user_10902
5062,Android,user_11258
5063,Android,user_14229
5064,Android,user_14476
5065,Android,user_11913
5066,Android,user_12310
5067,Android,user_16768
5068,Android,user_12669
5069,Android,user_13954
5070,Android,user_14094
5071,Android,user_11873
5072,Android,user_15866
5073,Android,user_16982
5074,Android,user_12628
5075,Android,user_11795
5076,Android,user_16893
5077,Android,user_16242
5078,Android,user_14483
5079,Android,user_12530
5080,Android,user_17222
5081,Android,user_18763
5082,Android,user_11867
5083,Android,user_12686
5084,Android,user_15743
5085,Android,user_18615
5086,Android,user_10778
5087,Android,user_12946
5088,Android,user_12162
5089,Android,user_16514
5090,Android,user_18463
5091,Android,user_11747
5092,Android,user_14631
5093,Android,user_18529
5094,Android,user_10667
5095,Android,user_16444
5096,Android,user_15538
5097,Android,user_18643
5098,Android,user_10881
5099,Android,user_18976
5100,Android,user_19358
5101,Android,user_19302
5102,Android,user_10058
5103,Android,user_15200
5104,Android,user_17554
5105,Unknown,user_5379
5106,Apple,user_5078
5107,Apple,user_7852
5108,Apple,user_9488
5109,Apple,user_4461
5110,Apple,user_7787
5111,Apple,user_1046
5112,Apple,user_7537
5113,Apple,user_4504
5114,Apple,user_9114
5115,Apple,user_8776
5116,Apple,user_6527
5117,Apple,user_85
5118,Apple,user_9368
5119,Apple,user_351
5120,Apple,user_7236
5121,Apple,user_4108
5122,Apple,user_9757
5123,Apple,user_9479
5124,Apple,user_3668
5125,Apple,user_9606
5126,Apple,user_2112
5127,Apple,user_2356
5128,Apple,user_991
5129,Apple,user_8757
5130,Apple,user_1786
5131,Apple,user_9129
5132,Apple,user_1300
5133,Apple,user_6074
5134,Apple,user_6
5135,Apple,user_3068
5136,Apple,user_7903
5137,Apple,user_1294
5138,Apple,user_3324
5139,Apple,user_7513
5140,Apple,user_3271
5141,Apple,user_5657
5142,Apple,user_6552
5143,Apple,user_1625
5144,Apple,user_1097
5145,Apple,user_4665
5146,Apple,user_6145
5147,Apple,user_6763
5148,Apple,user_4063
5149,Apple,user_7460
5150,Apple,user_3003
5151,Apple,user_6299
5152,Apple,user_5814
5153,Apple,user_4831
5154,Apple,user_5358
5155,Apple,user_7603
5156,Apple,user_6090
5157,Apple,user_3730
5158,Apple,user_615
5159,Apple,user_8225
5160,Apple,user_6444
5161,Apple,user_6983
5162,Apple,user_4917
5163,Apple,user_9759
5164,Apple,user_3421
5165,Apple,user_2959
5166,Apple,user_7259
5167,Apple,user_7218
5168,Apple,user_2435
5169,Apple,user_2723
5170,Apple,user_8356
5171,Apple,user_9242
5172,Apple,user_7386
5173,Apple,user_1650
5174,Apple,user_7045
5175,Apple,user_8411
5176,Apple,user_2296
5177,Apple,user_7423
5178,Apple,user_7292
5179,Apple,user_9750
5180,Apple,user_4865
5181,Apple,user_1384
5182,Apple,user_1933
5183,Apple,user_7102
5184,Apple,user_1200
5185,Apple,user_558
5186,Apple,user_4071
5187,Apple,user_7075
5188,Apple,user_8721
5189,Apple,user_5802
5190,Apple,user_6660
5191,Apple,user_8472
5192,Apple,user_3021
5193,Apple,user_3579
5194,Apple,user_2149
5195,Apple,user_2063
5196,Apple,user_2456
5197,Apple,user_1409
5198,Apple,user_2966
5199,Apple,user_4682
5200,Apple,user_5488
5201,Apple,user_4650
5202,Apple,user_9599
5203,Apple,user_4274
5204,Apple,user_9071
5205,Apple,user_10182
5206,Apple,user_12105
5207,Apple,user_16881
5208,Apple,user_18497
5209,Apple,user_19017
5210,Apple,user_16849
5211,Apple,user_14885
5212,Apple,user_16558
5213,Apple,user_19058
5214,Apple,user_17662
5215,Apple,user_18892
5216,Apple,user_19013
5217,Apple,user_17998
5218,Apple,user_17806
5219,Apple,user_14193
5220,Apple,user_10459
5221,Apple,user_15203
5222,Apple,user_13133
5223,Apple,user_10114
5224,Apple,user_12761
5225,Apple,user_12161
5226,Apple,user_17080
5227,Apple,user_16932
5228,Apple,user_18052
5229,Apple,user_17667
5230,Apple,user_12038
5231,Apple,user_11411
5232,Apple,user_18183
5233,Apple,user_15926
5234,Apple,user_18443
5235,Apple,user_17145
5236,Apple,user_17648
5237,Apple,user_10028
5238,Apple,user_19091
5239,Apple,user_13974
5240,Apple,user_11384
5241,Apple,user_17689
5242,Apple,user_15787
5243,Apple,user_16574
5244,Apple,user_19126
5245,Apple,user_17493
5246,Apple,user_10352
5247,Apple,user_17770
5248,Apple,user_15196
5249,Apple,user_15813
5250,Apple,user_18950
5251,Apple,user_17840
5252,Apple,user_17248
5253,Apple,user_15103
5254,Apple,user_17966
5255,Apple,user_11715
5256,Apple,user_14758
5257,Apple,user_16960
5258,Apple,user_11124
5259,Apple,user_10918
5260,Apple,user_11174
5261,Apple,user_13596
5262,Apple,user_12319
5263,Apple,user_14954
5264,Apple,user_15386
5265,Apple,user_16176
5266,Apple,user_12494
5267,Apple,user_14873
5268,Apple,user_18334
5269,Apple,user_16205
5270,Apple,user_13043
5271,Apple,user_14319
5272,Apple,user_12217
5273,Apple,user_16064
5274,Apple,user_16659
5275,Apple,user_11193
5276,Apple,user_11617
5277,Apple,user_13325
5278,Apple,user_17792
5279,Apple,user_12173
5280,Apple,user_12562
5281,Apple,user_13168
5282,Apple,user_13641
5283,Apple,user_13612
5284,Apple,user_13232
5285,Apple,user_10007
5286,Apple,user_18595
5287,Apple,user_19180
5288,Apple,user_19066
5289,Apple,user_17018
5290,Apple,user_14222
5291,Apple,user_15943
5292,Apple,user_12971
5293,Apple,user_11654
5294,Apple,user_17409
5295,Apple,user_11699
5296,Apple,user_14276
5297,Apple,user_14548
5298,Apple,user_16687
5299,Apple,user_17290
5300,Apple,user_17675
5301,Apple,user_15284
5302,Apple,user_13429
5303,Apple,user_14168
5304,Android,user_1959
5305,Android,user_1199
5306,Android,user_1768
5307,Android,user_1851
5308,Android,user_9375
5309,Android,user_4799
5310,Android,user_7079
5311,Android,user_6526
5312,Android,user_241
5313,Android,user_1287
5314,Android,user_8705
5315,Android,user_8513
5316,Android,user_3214
5317,Android,user_3226
5318,Android,user_7055
5319,Android,user_3916
5320,Android,user_972
5321,Android,user_1675
5322,Android,user_7923
5323,Android,user_4040
5324,Android,user_8554
5325,Android,user_6219
